die,module,subflow,instance,ratio,power_plane,plist,status,group,recipe,phase,chunks
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F4,ATSPEED_PARFMAV1DUALCOREALL_VMIN_K_CHKCBBIAF4_SNO_IA_VMIN_F4_X,f4,ia,scn_cbb_chkcbbiaf4_sno_edt_parfmav1dualcoreall_x_trans_stack_x_normal_main_list,kill,parfmav1dualcorec0,trans,ph4,5
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F4,ATSPEED_PARFMAV1DUALCOREALL_VMIN_K_CHKCBBIAF4_SNO_IA_VMIN_F4_X,f4,ia,scn_cbb_chkcbbiaf4_sno_edt_parfmav1dualcoreall_x_trans_stack_x_normal_main_list,kill,parfmav1dualcorec0,trans,ph5,2
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F4,ATSPEED_PAREXEDUALCOREALL_VMIN_K_CHKCBBIAF4_SNO_IA_VMIN_F4_X,f4,ia,scn_cbb_chkcbbiaf4_sno_edt_parexedualcoreall_x_trans_stack_x_normal_main_list,kill,parexedualcorec0,trans,ph1,11
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F4,ATSPEED_PAREXEDUALCOREALL_VMIN_K_CHKCBBIAF4_SNO_IA_VMIN_F4_X,f4,ia,scn_cbb_chkcbbiaf4_sno_edt_parexedualcoreall_x_trans_stack_x_normal_main_list,kill,parexedualcorec0,trans,ph2,3
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F4,ATSPEED_PAREXEDUALCOREALL_VMIN_K_CHKCBBIAF4_SNO_IA_VMIN_F4_X,f4,ia,scn_cbb_chkcbbiaf4_sno_edt_parexedualcoreall_x_trans_stack_x_normal_main_list,kill,parexedualcorec0,trans,ph3,1
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F4,ATSPEED_PAREXEDUALCOREALL_VMIN_K_CHKCBBIAF4_SNO_IA_VMIN_F4_X,f4,ia,scn_cbb_chkcbbiaf4_sno_edt_parexedualcoreall_x_trans_stack_x_normal_main_list,kill,parexedualcorec0,trans,ph4,1
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F4,ATSPEED_PAREXEDUALCOREALL_VMIN_K_CHKCBBIAF4_SNO_IA_VMIN_F4_X,f4,ia,scn_cbb_chkcbbiaf4_sno_edt_parexedualcoreall_x_trans_stack_x_normal_main_list,kill,parexedualcorec0,trans,ph5,1
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F4,ATSPEED_PAROOOVECDUALCOREALL_VMIN_K_CHKCBBIAF4_SNO_IA_VMIN_F4_X,f4,ia,scn_cbb_chkcbbiaf4_sno_edt_parooovecdualcoreall_x_trans_stack_x_normal_main_list,kill,parooovecdualcorec0,trans,ph1,19
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F4,ATSPEED_PAROOOVECDUALCOREALL_VMIN_K_CHKCBBIAF4_SNO_IA_VMIN_F4_X,f4,ia,scn_cbb_chkcbbiaf4_sno_edt_parooovecdualcoreall_x_trans_stack_x_normal_main_list,kill,parooovecdualcorec0,trans,ph2,102
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F4,ATSPEED_PAROOOVECDUALCOREALL_VMIN_K_CHKCBBIAF4_SNO_IA_VMIN_F4_X,f4,ia,scn_cbb_chkcbbiaf4_sno_edt_parooovecdualcoreall_x_trans_stack_x_normal_main_list,kill,parooovecdualcorec0,trans,ph3,51
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F4,ATSPEED_PARPMALL_VMIN_K_CHKCBBIAF4_SNO_IA_VMIN_F4_X,f4,ia,scn_cbb_chkcbbiaf4_sno_edt_parpmall_x_trans_stack_x_normal_main_list,kill,parpmc0,trans,ph1,24
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F4,ATSPEED_PARPMALL_VMIN_K_CHKCBBIAF4_SNO_IA_VMIN_F4_X,f4,ia,scn_cbb_chkcbbiaf4_sno_edt_parpmall_x_trans_stack_x_normal_main_list,kill,parpmc0,trans,ph2,1
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F4,ATSPEED_PARPMALL_VMIN_K_CHKCBBIAF4_SNO_IA_VMIN_F4_X,f4,ia,scn_cbb_chkcbbiaf4_sno_edt_parpmall_x_trans_stack_x_normal_main_list,kill,parpmc0,trans,ph3,1
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F4,ATSPEED_PARPMALL_VMIN_K_CHKCBBIAF4_SNO_IA_VMIN_F4_X,f4,ia,scn_cbb_chkcbbiaf4_sno_edt_parpmall_x_trans_stack_x_normal_main_list,kill,parpmc0,trans,ph4,9
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F4,ATSPEED_PARPMALL_VMIN_K_CHKCBBIAF4_SNO_IA_VMIN_F4_X,f4,ia,scn_cbb_chkcbbiaf4_sno_edt_parpmall_x_trans_stack_x_normal_main_list,kill,parpmc0,trans,ph5,1
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F4,ATSPEED_PARMLCALL_VMIN_K_CHKCBBIAF4_SNO_IA_VMIN_F4_X,f4,ia,scn_cbb_chkcbbiaf4_sno_edt_parmlcall_x_trans_stack_x_normal_main_list,kill,parmlcc0,trans,ph1,24
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F4,ATSPEED_PARMLCALL_VMIN_K_CHKCBBIAF4_SNO_IA_VMIN_F4_X,f4,ia,scn_cbb_chkcbbiaf4_sno_edt_parmlcall_x_trans_stack_x_normal_main_list,kill,parmlcc0,trans,ph2,5
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F7,ATSPEED_PARMSIDDUALCOREALL_VMIN_K_CHKCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_chkcbbiaf7_sno_edt_parmsiddualcoreall_x_trans_stack_x_normal_main_list,kill,parmsiddualcorec0,trans,ph1,15
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F7,ATSPEED_PARMSIDDUALCOREALL_VMIN_K_CHKCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_chkcbbiaf7_sno_edt_parmsiddualcoreall_x_trans_stack_x_normal_main_list,kill,parmsiddualcorec0,trans,ph2,14
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F7,ATSPEED_PARMSIDDUALCOREALL_VMIN_K_CHKCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_chkcbbiaf7_sno_edt_parmsiddualcoreall_x_trans_stack_x_normal_main_list,kill,parmsiddualcorec0,trans,ph3,3
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F7,ATSPEED_PARMSIDDUALCOREALL_VMIN_K_CHKCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_chkcbbiaf7_sno_edt_parmsiddualcoreall_x_trans_stack_x_normal_main_list,kill,parmsiddualcorec0,trans,ph4,2
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F7,ATSPEED_PARMSIDDUALCOREALL_VMIN_K_CHKCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_chkcbbiaf7_sno_edt_parmsiddualcoreall_x_trans_stack_x_normal_main_list,kill,parmsiddualcorec0,trans,ph5,1
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F7,ATSPEED_PARFEDUALCOREALL_VMIN_K_CHKCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_chkcbbiaf7_sno_edt_parfedualcoreall_x_trans_stack_x_normal_main_list,kill,parfedualcorec0,trans,ph1,12
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F7,ATSPEED_PARFEDUALCOREALL_VMIN_K_CHKCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_chkcbbiaf7_sno_edt_parfedualcoreall_x_trans_stack_x_normal_main_list,kill,parfedualcorec0,trans,ph2,21
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F7,ATSPEED_PARFEDUALCOREALL_VMIN_K_CHKCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_chkcbbiaf7_sno_edt_parfedualcoreall_x_trans_stack_x_normal_main_list,kill,parfedualcorec0,trans,ph3,6
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F7,ATSPEED_PARFEDUALCOREALL_VMIN_K_CHKCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_chkcbbiaf7_sno_edt_parfedualcoreall_x_trans_stack_x_normal_main_list,kill,parfedualcorec0,trans,ph4,3
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F7,ATSPEED_PARFEDUALCOREALL_VMIN_K_CHKCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_chkcbbiaf7_sno_edt_parfedualcoreall_x_trans_stack_x_normal_main_list,kill,parfedualcorec0,trans,ph5,2
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F7,ATSPEED_PAROOOINTDUALCOREALL_VMIN_K_CHKCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_chkcbbiaf7_sno_edt_parooointdualcoreall_x_trans_ph1_x_normal_main_list,kill,parooointdualcorec0,trans,ph1,24
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F7,ATSPEED_PARFMAV0DUALCOREALL_VMIN_K_CHKCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_chkcbbiaf7_sno_edt_parfmav0dualcoreall_x_trans_stack_x_normal_main_list,kill,parfmav0dualcorec0,trans,ph1,20
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F7,ATSPEED_PARFMAV0DUALCOREALL_VMIN_K_CHKCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_chkcbbiaf7_sno_edt_parfmav0dualcoreall_x_trans_stack_x_normal_main_list,kill,parfmav0dualcorec0,trans,ph2,15
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F7,ATSPEED_PARFMAV0DUALCOREALL_VMIN_K_CHKCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_chkcbbiaf7_sno_edt_parfmav0dualcoreall_x_trans_stack_x_normal_main_list,kill,parfmav0dualcorec0,trans,ph3,5
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F7,ATSPEED_PARFMAV0DUALCOREALL_VMIN_K_CHKCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_chkcbbiaf7_sno_edt_parfmav0dualcoreall_x_trans_stack_x_normal_main_list,kill,parfmav0dualcorec0,trans,ph4,6
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F7,ATSPEED_PARFMAV0DUALCOREALL_VMIN_K_CHKCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_chkcbbiaf7_sno_edt_parfmav0dualcoreall_x_trans_stack_x_normal_main_list,kill,parfmav0dualcorec0,trans,ph5,2
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F7,ATSPEED_PARPMHDUALCOREALL_VMIN_K_CHKCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_chkcbbiaf7_sno_edt_parpmhdualcoreall_x_trans_stack_x_normal_main_list,kill,parpmhdualcorec0,trans,ph1,9
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F7,ATSPEED_PARPMHDUALCOREALL_VMIN_K_CHKCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_chkcbbiaf7_sno_edt_parpmhdualcoreall_x_trans_stack_x_normal_main_list,kill,parpmhdualcorec0,trans,ph2,4
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F7,ATSPEED_PARPMHDUALCOREALL_VMIN_K_CHKCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_chkcbbiaf7_sno_edt_parpmhdualcoreall_x_trans_stack_x_normal_main_list,kill,parpmhdualcorec0,trans,ph3,1
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F7,ATSPEED_PARPMHDUALCOREALL_VMIN_K_CHKCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_chkcbbiaf7_sno_edt_parpmhdualcoreall_x_trans_stack_x_normal_main_list,kill,parpmhdualcorec0,trans,ph4,1
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F7,ATSPEED_PARPMHDUALCOREALL_VMIN_K_CHKCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_chkcbbiaf7_sno_edt_parpmhdualcoreall_x_trans_stack_x_normal_main_list,kill,parpmhdualcorec0,trans,ph5,1
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F7,ATSPEED_PARFMAV1DUALCOREALL_VMIN_K_CHKCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_chkcbbiaf7_sno_edt_parfmav1dualcoreall_x_trans_stack_x_normal_main_list,kill,parfmav1dualcorec0,trans,ph1,20
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F7,ATSPEED_PARFMAV1DUALCOREALL_VMIN_K_CHKCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_chkcbbiaf7_sno_edt_parfmav1dualcoreall_x_trans_stack_x_normal_main_list,kill,parfmav1dualcorec0,trans,ph2,14
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F7,ATSPEED_PARFMAV1DUALCOREALL_VMIN_K_CHKCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_chkcbbiaf7_sno_edt_parfmav1dualcoreall_x_trans_stack_x_normal_main_list,kill,parfmav1dualcorec0,trans,ph3,6
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F7,ATSPEED_PARFMAV1DUALCOREALL_VMIN_K_CHKCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_chkcbbiaf7_sno_edt_parfmav1dualcoreall_x_trans_stack_x_normal_main_list,kill,parfmav1dualcorec0,trans,ph4,5
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F7,ATSPEED_PARFMAV1DUALCOREALL_VMIN_K_CHKCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_chkcbbiaf7_sno_edt_parfmav1dualcoreall_x_trans_stack_x_normal_main_list,kill,parfmav1dualcorec0,trans,ph5,2
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F7,ATSPEED_PARPMALL_VMIN_K_CHKCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_chkcbbiaf7_sno_edt_parpmall_x_trans_stack_x_normal_main_list,kill,parpmc0,trans,ph1,24
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F7,ATSPEED_PARPMALL_VMIN_K_CHKCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_chkcbbiaf7_sno_edt_parpmall_x_trans_stack_x_normal_main_list,kill,parpmc0,trans,ph2,1
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F7,ATSPEED_PARPMALL_VMIN_K_CHKCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_chkcbbiaf7_sno_edt_parpmall_x_trans_stack_x_normal_main_list,kill,parpmc0,trans,ph3,1
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F7,ATSPEED_PARPMALL_VMIN_K_CHKCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_chkcbbiaf7_sno_edt_parpmall_x_trans_stack_x_normal_main_list,kill,parpmc0,trans,ph4,9
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F7,ATSPEED_PARPMALL_VMIN_K_CHKCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_chkcbbiaf7_sno_edt_parpmall_x_trans_stack_x_normal_main_list,kill,parpmc0,trans,ph5,1
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F7,ATSPEED_PARMLCALL_VMIN_K_CHKCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_chkcbbiaf7_sno_edt_parmlcall_x_trans_stack_x_normal_main_list,kill,parmlcc0,trans,ph1,24
cbb,SCN,SCN_A_CBB_CHK_CBB_IA_F7,ATSPEED_PARMLCALL_VMIN_K_CHKCBBIAF7_SNO_IA_VMIN_F7_X,f7,ia,scn_cbb_chkcbbiaf7_sno_edt_parmlcall_x_trans_stack_x_normal_main_list,kill,parmlcc0,trans,ph2,5
cbb,SCN,SCN_A_CBB_CHK_CBB_AMX_F1,ATSPEED_PARTMULDUALCOREALL_VMIN_K_CHKCBBAMXF1_SNO_AMX_VMIN_F1_X,f1,amx,scn_cbb_chkcbbamxf1_sno_edt_partmuldualcoreall_x_trans_ph1_x_normal_main_list,kill,partmuldualcorec0,trans,ph1,100
cbb,SCN,SCN_A_CBB_CHK_CBB_RING_F1,ATSPEED_PARCCFLLCTAGH0_VMIN_K_CHKCBBRINGF1_SNO_RING_VMIN_F1_X,f1,ring,scn600_cbb_chkcbbringf1_sno_edt_parccfllctagh0_x_trans_ph1_x_normal_main_list,kill,parccfllctagh0,trans,ph1,43
cbb,SCN,SCN_A_CBB_CHK_CBB_RING_F1,ATSPEED_PARCCFLLCTAGH1_VMIN_K_CHKCBBRINGF1_SNO_RING_VMIN_F1_X,f1,ring,scn600_cbb_chkcbbringf1_sno_edt_parccfllctagh1_x_trans_ph1_x_normal_main_list,kill,parccfllctagh1,trans,ph1,32
cbb,SCN,SCN_A_CBB_CHK_CBB_RING_F1,ATSPEED_PARCCFHBI_VMIN_K_CHKCBBRINGF1_SNO_RING_VMIN_F1_X,f1,ring,scn600_cbb_chkcbbringf1_sno_edt_parccfhbi_x_trans_ph1_x_normal_main_list,kill,parccfhbi,trans,ph1,34
cbb,SCN,SCN_A_CBB_CHK_CBB_RING_F1,ATSPEED_PARBASEGIPRING0_VMIN_K_CHKCBBRINGF1_SNO_RING_VMIN_F1_X,f1,ring,scn_cbb_chkcbbringf1_sno_edt_parbasegip_x_trans_ph1_x_normal_main_list,kill,parbasegip,trans,ph1,2
cbb,SCN,SCN_A_CBB_CHK_CBB_RING_F1,ATSPEED_PARBASEGIPRING1_VMIN_K_CHKCBBRINGF1_SNO_RING_VMIN_F1_X,f1,ring,scn_cbb_chkcbbringf1_sno_edt_parbasegip_x_trans_ph1_x_normal_main_list,kill,parbasegip,trans,ph1,2
cbb,SCN,SCN_A_CBB_CHK_CBB_RING_F1,ATSPEED_PARBASEGIPRING2_VMIN_K_CHKCBBRINGF1_SNO_RING_VMIN_F1_X,f1,ring,scn_cbb_chkcbbringf1_sno_edt_parbasegip_x_trans_ph1_x_normal_main_list,kill,parbasegip,trans,ph1,2
cbb,SCN,SCN_A_CBB_CHK_CBB_RING_F1,ATSPEED_PARBASEGIPRING3_VMIN_K_CHKCBBRINGF1_SNO_RING_VMIN_F1_X,f1,ring,scn_cbb_chkcbbringf1_sno_edt_parbasegip_x_trans_ph1_x_normal_main_list,kill,parbasegip,trans,ph1,2
cbb,SCN,SCN_A_CBB_CHK_CBB_RING_F1,ATSPEED_PARBASESBORING0_VMIN_K_CHKCBBRINGF1_SNO_RING_VMIN_F1_X,f1,ring,scn_cbb_chkcbbringf1_sno_edt_parbasesbo_x_trans_ph1_x_normal_main_list,kill,parbasesbo,trans,ph1,45
cbb,SCN,SCN_A_CBB_CHK_CBB_RING_F1,ATSPEED_PARBASESBORING1_VMIN_K_CHKCBBRINGF1_SNO_RING_VMIN_F1_X,f1,ring,scn_cbb_chkcbbringf1_sno_edt_parbasesbo_x_trans_ph1_x_normal_main_list,kill,parbasesbo,trans,ph1,45
cbb,SCN,SCN_A_CBB_CHK_CBB_RING_F1,ATSPEED_PARBASESBORING2_VMIN_K_CHKCBBRINGF1_SNO_RING_VMIN_F1_X,f1,ring,scn_cbb_chkcbbringf1_sno_edt_parbasesbo_x_trans_ph1_x_normal_main_list,kill,parbasesbo,trans,ph1,45
cbb,SCN,SCN_A_CBB_CHK_CBB_RING_F1,ATSPEED_PARBASESBORING3_VMIN_K_CHKCBBRINGF1_SNO_RING_VMIN_F1_X,f1,ring,scn_cbb_chkcbbringf1_sno_edt_parbasesbo_x_trans_ph1_x_normal_main_list,kill,parbasesbo,trans,ph1,45
cbb,SCN,SCN_A_CBB_CHK_CBB_RING_F1,ATSPEED_PARBASEXBARGFIFOU2CRING0_VMIN_K_CHKCBBRINGF1_SNO_RING_VMIN_F1_X,f1,ring,scn_cbb_chkcbbringf1_sno_edt_parbasexbargfifou2c_x_trans_ph1_x_normal_main_list,kill,parbasexbargfifou2c,trans,ph1,6
cbb,SCN,SCN_A_CBB_CHK_CBB_RING_F1,ATSPEED_PARBASEXBARGFIFOU2CRING1_VMIN_K_CHKCBBRINGF1_SNO_RING_VMIN_F1_X,f1,ring,scn_cbb_chkcbbringf1_sno_edt_parbasexbargfifou2c_x_trans_ph1_x_normal_main_list,kill,parbasexbargfifou2c,trans,ph1,6
cbb,SCN,SCN_A_CBB_CHK_CBB_RING_F1,ATSPEED_PARBASEXBARGFIFOU2CRING2_VMIN_K_CHKCBBRINGF1_SNO_RING_VMIN_F1_X,f1,ring,scn_cbb_chkcbbringf1_sno_edt_parbasexbargfifou2c_x_trans_ph1_x_normal_main_list,kill,parbasexbargfifou2c,trans,ph1,6
cbb,SCN,SCN_A_CBB_CHK_CBB_RING_F1,ATSPEED_PARBASEXBARGFIFOU2CRING3_VMIN_K_CHKCBBRINGF1_SNO_RING_VMIN_F1_X,f1,ring,scn_cbb_chkcbbringf1_sno_edt_parbasexbargfifou2c_x_trans_ph1_x_normal_main_list,kill,parbasexbargfifou2c,trans,ph1,6
cbb,SCN,SCN_A_CBB_CHK_CBB_RING_F1,ATSPEED_PARBASEXBARGFIFOC2URING0_VMIN_K_CHKCBBRINGF1_SNO_RING_VMIN_F1_X,f1,ring,scn_cbb_chkcbbringf1_sno_edt_parbasexbargfifoc2u_x_trans_ph1_x_normal_main_list,kill,parbasexbargfifoc2u,trans,ph1,4
cbb,SCN,SCN_A_CBB_CHK_CBB_RING_F1,ATSPEED_PARBASEXBARGFIFOC2URING1_VMIN_K_CHKCBBRINGF1_SNO_RING_VMIN_F1_X,f1,ring,scn_cbb_chkcbbringf1_sno_edt_parbasexbargfifoc2u_x_trans_ph1_x_normal_main_list,kill,parbasexbargfifoc2u,trans,ph1,4
cbb,SCN,SCN_A_CBB_CHK_CBB_RING_F1,ATSPEED_PARBASEXBARGFIFOC2URING2_VMIN_K_CHKCBBRINGF1_SNO_RING_VMIN_F1_X,f1,ring,scn_cbb_chkcbbringf1_sno_edt_parbasexbargfifoc2u_x_trans_ph1_x_normal_main_list,kill,parbasexbargfifoc2u,trans,ph1,4
cbb,SCN,SCN_A_CBB_CHK_CBB_RING_F1,ATSPEED_PARBASEXBARGFIFOC2URING3_VMIN_K_CHKCBBRINGF1_SNO_RING_VMIN_F1_X,f1,ring,scn_cbb_chkcbbringf1_sno_edt_parbasexbargfifoc2u_x_trans_ph1_x_normal_main_list,kill,parbasexbargfifoc2u,trans,ph1,4
cbb,SCN,SCN_A_CBB_CHK_CBB_RING_F1,ATSPEED_PARBASECCF2CCFS12RING0_VMIN_K_CHKCBBRINGF1_SSN_RING_VMIN_F1_X,f1,ring,scn_cbb_chkcbbringf1_ssn_edt_parbaseccf2ccfs12_x_trans_ph1_x_normal_main_list,kill,parbaseccf2ccfs12,trans,ph1,15
cbb,SCN,SCN_A_CBB_CHK_CBB_RING_F1,ATSPEED_PARBASECCF2CCFS12RING1_VMIN_K_CHKCBBRINGF1_SSN_RING_VMIN_F1_X,f1,ring,scn_cbb_chkcbbringf1_ssn_edt_parbaseccf2ccfs12_x_trans_ph1_x_normal_main_list,kill,parbaseccf2ccfs12,trans,ph1,15
cbb,SCN,SCN_A_CBB_CHK_CBB_RING_F1,ATSPEED_PARBASECCF2CCFS12RING2_VMIN_K_CHKCBBRINGF1_SSN_RING_VMIN_F1_X,f1,ring,scn_cbb_chkcbbringf1_ssn_edt_parbaseccf2ccfs12_x_trans_ph1_x_normal_main_list,kill,parbaseccf2ccfs12,trans,ph1,15
cbb,SCN,SCN_A_CBB_CHK_CBB_RING_F1,ATSPEED_PARBASECCF2CCFS12RING3_VMIN_K_CHKCBBRINGF1_SSN_RING_VMIN_F1_X,f1,ring,scn_cbb_chkcbbringf1_ssn_edt_parbaseccf2ccfs12_x_trans_ph1_x_normal_main_list,kill,parbaseccf2ccfs12,trans,ph1,15
cbb,SCN,SCN_A_CBB_CHK_CBB_RING_F1,ATSPEED_PARBASECCF2CCFS01RING0_VMIN_K_CHKCBBRINGF1_SSN_RING_VMIN_F1_X,f1,ring,scn_cbb_chkcbbringf1_ssn_edt_parbaseccf2ccfs01_x_trans_ph1_x_normal_main_list,kill,parbaseccf2ccfs01,trans,ph1,8
cbb,SCN,SCN_A_CBB_CHK_CBB_RING_F1,ATSPEED_PARBASECCF2CCFS01RING1_VMIN_K_CHKCBBRINGF1_SSN_RING_VMIN_F1_X,f1,ring,scn_cbb_chkcbbringf1_ssn_edt_parbaseccf2ccfs01_x_trans_ph1_x_normal_main_list,kill,parbaseccf2ccfs01,trans,ph1,8
cbb,SCN,SCN_A_CBB_CHK_CBB_RING_F1,ATSPEED_PARBASECCF2CCFS01RING2_VMIN_K_CHKCBBRINGF1_SSN_RING_VMIN_F1_X,f1,ring,scn_cbb_chkcbbringf1_ssn_edt_parbaseccf2ccfs01_x_trans_ph1_x_normal_main_list,kill,parbaseccf2ccfs01,trans,ph1,8
cbb,SCN,SCN_A_CBB_CHK_CBB_RING_F1,ATSPEED_PARBASECCF2CCFS01RING3_VMIN_K_CHKCBBRINGF1_SSN_RING_VMIN_F1_X,f1,ring,scn_cbb_chkcbbringf1_ssn_edt_parbaseccf2ccfs01_x_trans_ph1_x_normal_main_list,kill,parbaseccf2ccfs01,trans,ph1,8
cbb,SCN,SCN_A_CBB_CHK_CBB_RING_F1,ATSPEED_PARBASECCF2CCFS23RING0_VMIN_K_CHKCBBRINGF1_SSN_RING_VMIN_F1_X,f1,ring,scn_cbb_chkcbbringf1_ssn_edt_parbaseccf2ccfs23_x_trans_ph1_x_normal_main_list,kill,parbaseccf2ccfs23,trans,ph1,7
cbb,SCN,SCN_A_CBB_CHK_CBB_RING_F1,ATSPEED_PARBASECCF2CCFS23RING1_VMIN_K_CHKCBBRINGF1_SSN_RING_VMIN_F1_X,f1,ring,scn_cbb_chkcbbringf1_ssn_edt_parbaseccf2ccfs23_x_trans_ph1_x_normal_main_list,kill,parbaseccf2ccfs23,trans,ph1,7
cbb,SCN,SCN_A_CBB_CHK_CBB_RING_F1,ATSPEED_PARBASECCF2CCFS23RING2_VMIN_K_CHKCBBRINGF1_SSN_RING_VMIN_F1_X,f1,ring,scn_cbb_chkcbbringf1_ssn_edt_parbaseccf2ccfs23_x_trans_ph1_x_normal_main_list,kill,parbaseccf2ccfs23,trans,ph1,7
cbb,SCN,SCN_A_CBB_CHK_CBB_RING_F1,ATSPEED_PARBASECCF2CCFS23RING3_VMIN_K_CHKCBBRINGF1_SSN_RING_VMIN_F1_X,f1,ring,scn_cbb_chkcbbringf1_ssn_edt_parbaseccf2ccfs23_x_trans_ph1_x_normal_main_list,kill,parbaseccf2ccfs23,trans,ph1,7
cbb,SCN,SCN_A_CBB_CHK_CBB_RING_F1,ATSPEED_PARBASEFABRICSLICE3RING0_VMIN_K_CHKCBBRINGF1_SSN_RING_VMIN_F1_X,f1,ring,scn_cbb_chkcbbringf1_ssn_edt_parbasefabricslice3_x_trans_ph1_x_normal_main_list,kill,parbasefabricslice3,trans,ph1,29
